VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
17035,PERNOD RICARD USA,800,Jameson Irish Whiskey,24.02,31.99,1000.0,15142,363710.84,14506.0,468587.94,124940.36,15231.3,123780.22,104877.09999999998,22.381519251221015,0.9579976225069343,1.2883529674287408
12546,JIM BEAM BRANDS COMPANY,1345,Basil Hayden Bourbon,28.45,37.99,750.0,12761,363050.45,12902.0,494732.98000000004,272052.08,10162.8,123880.97,131682.53000000003,26.616889377376868,1.0110492908079305,1.3627113807461195
3664,WILLIAM GRANT & SONS INC,1956,Balvenie 12 Yr Doublewood S,39.99,53.99,750.0,9013,360429.87,7922.0,456461.78,290627.85000000003,6241.49,30234.420000000002,96031.91000000003,21.038324391584336,0.8789526239875735,1.2664371573865396
17035,PERNOD RICARD USA,2932,Jameson Black Barrel,24.61,31.99,750.0,14642,360339.62,13785.0,444452.14999999997,262340.49,10859.05,123780.22,84112.52999999997,18.924991137966142,0.9414697445704139,1.2334257054497642
12546,JIM BEAM BRANDS COMPANY,5391,Kamora Coffee,12.02,15.99,1750.0,29914,359566.28,29911.0,491568.89,219621.59,54956.1,123880.97,132002.61,26.853328736893822,0.9998997125091931,1.3671162101184793
3960,DIAGEO NORTH AMERICA INC,1384,Bulleit 95 Rye,18.93,25.99,750.0,18900,357777.0,17620.0,470254.8,239842.65999999997,13877.41,257032.07,112477.79999999999,23.91847993896075,0.9322751322751323,1.3143796275333517
1392,CONSTELLATION BRANDS INC,38546,Mark West Pnt Nr Sonoma,5.06,9.99,750.0,70531,356886.86,70188.0,675519.62,133090.85,7876.0,79528.99,318632.76,47.16854263981259,0.9951368901617729,1.8928116882756625
12546,JIM BEAM BRANDS COMPANY,3982,Hornitos Reposado Tequila,14.38,19.99,750.0,24801,356638.38,22099.0,469603.00999999995,226692.59999999998,17402.72,123880.97,112964.62999999995,24.05534623809161,0.8910527801298335,1.3167483824932134
3252,E & J GALLO WINERY,3180,New Amsterdam Vodka,10.94,16.99,1750.0,32413,354598.22,33938.0,581784.62,232222.53999999998,62355.96,61966.91,227186.40000000002,39.04991506994462,1.0470490235399377,1.6406868032219677
1128,BROWN-FORMAN CORP,1789,Jack Daniels Tennesse Fire,17.16,22.99,750.0,20590,353324.39999999997,20025.0,469722.75,237927.50999999998,15770.39,68601.68,116398.35000000003,24.780224078991285,0.9725594949004371,1.3294376216304338
1485,CASTLE BRANDS CORP.,1269,Jeffersons Bourbon,19.11,25.99,750.0,18458,352732.38,16976.0,447608.24,227255.99,13370.66,8497.59,94875.85999999999,21.196182626128596,0.9197096110087767,1.2689740590302483
3960,DIAGEO NORTH AMERICA INC,3456,Tanqueray Sterling Vodka,13.27,18.99,1750.0,26543,352225.61,25684.0,483047.16,171496.44999999998,47193.95,257032.07,130821.54999999999,27.082562704643582,0.9676374185284256,1.3714140774715387
4425,MARTIGNETTI COMPANIES,23143,Bogle Chard,4.65,6.79,750.0,74342,345690.3,72139.0,591669.53,101451.92,8099.38,144929.24,245979.23000000004,41.57375317265367,0.9703666837050389,1.7115595375398154
1128,BROWN-FORMAN CORP,1231,Jack Daniels No 7 Black,9.48,12.99,375.0,36450,345546.0,35733.0,435377.67,192455.16,14044.22,68601.68,89831.66999999998,20.633044868837665,0.9803292181069959,1.259970221041482
480,BACARDI USA INC,3344,Bombay Sapphire Gin,14.49,19.99,750.0,23798,344833.02,24620.0,516761.8,236205.69999999998,19388.25,89286.27,171928.77999999997,33.27041201574883,1.0345407177073704,1.4985856052880318
8004,SAZERAC CO INC,5191,Fireball Cinnamon Whiskey,7.93,9.99,375.0,43352,343781.36,43057.0,430139.43,167542.29,16928.97,50293.62,86358.07,20.07676208619145,0.9931952389739804,1.2512005595649514
3960,DIAGEO NORTH AMERICA INC,3878,Smirnoff 80 Proof,7.96,10.99,750.0,43015,342399.4,43690.0,499703.1,175166.17,34397.94,257032.07,157303.69999999995,31.47943248701078,1.015692200395211,1.4594158167333235
3960,DIAGEO NORTH AMERICA INC,3352,Ciroc Coconut Vodka,18.79,24.99,750.0,18095,340005.05,18976.0,474449.24,91916.84,14945.69,257032.07,134444.19,28.336896482329703,1.0486874827300359,1.395418215111805
12546,JIM BEAM BRANDS COMPANY,3253,Gilbeys London Dry,9.08,12.49,1750.0,37423,339800.83999999997,37497.0,463220.03,154889.61000000002,68894.6,123880.97,123419.19000000006,26.64375070309461,1.0019773935814873,1.363210373464645
3664,WILLIAM GRANT & SONS INC,1921,Glenfiddich Special Rsv 12,52.71,67.99,1750.0,6436,339241.56,5463.0,379168.37,230498.02,10040.87,30234.420000000002,39926.81,10.530100387856718,0.8488191423244251,1.11769433556431
3960,DIAGEO NORTH AMERICA INC,4264,Capt Morgan Spiced Rum Trav,11.53,16.99,750.0,29352,338428.56,28860.0,447487.39999999997,211607.66999999998,22722.45,257032.07,109058.83999999997,24.371376713623665,0.9832379394930498,1.3222506989362834
3960,DIAGEO NORTH AMERICA INC,2752,Johnnie Walker Black Label,26.31,38.99,750.0,12778,336189.18,13083.0,490792.17000000004,271655.89,10306.04,257032.07,154602.99000000005,31.5007042594017,1.0238691501017374,1.45986902374431
12546,JIM BEAM BRANDS COMPANY,3997,Hornitos Plata Tequila,14.05,19.99,750.0,23835,334881.75,23007.0,474637.93,233740.72999999998,18117.01,123880.97,139756.18,29.444798059017323,0.9652611705475141,1.4173299381050177
3664,WILLIAM GRANT & SONS INC,3234,Hendrick's Gin,45.92,62.99,1750.0,7290,334756.8,7465.0,467921.35,294818.1,13719.89,30234.420000000002,133164.55,28.458746325637847,1.0240054869684498,1.397794906630724
8004,SAZERAC CO INC,1767,Buffalo Trace Bourbon,19.37,24.99,750.0,17274,334597.38,16336.0,412468.63999999996,203881.09,12865.98,50293.62,77871.25999999995,18.879316497855438,0.9456987379877272,1.2327312305912257
3664,WILLIAM GRANT & SONS INC,5337,Drambuie,20.6,27.99,750.0,16167,333040.2,14262.0,394423.38,219275.16999999998,11234.04,30234.420000000002,61383.17999999999,15.56276405318569,0.8821673779922063,1.1843116236418305
7239,REMY COINTREAU USA INC,4437,Mount Gay Eclipse,23.48,30.99,1750.0,14171,332735.08,13562.0,461672.38,235529.35,24922.55,16978.67,128937.29999999999,27.92831141425441,0.957024910027521,1.3875073827502649
1392,CONSTELLATION BRANDS INC,11213,Meiomi Pnt Nr,12.66,19.99,750.0,26190,331565.39999999997,25652.0,503067.48,150294.91999999998,2871.6600000000003,79528.99,171502.08000000002,34.09126743791907,0.9794578083237877,1.517249628580063
8004,SAZERAC CO INC,5299,Southern Comfort,15.26,21.99,1750.0,21713,331340.38,19895.0,412339.05,130310.43,36554.34,50293.62,80998.66999999998,19.64370582897739,0.9162713581725234,1.2444575876927526
7239,REMY COINTREAU USA INC,782,Remy Martin 1738 Accord Ryl,35.15,54.99,750.0,9415,330937.25,9148.0,444072.52,151788.57,7204.4,16978.67,113135.27000000002,25.476755463274337,0.9716409984067976,1.3418632082063897
3960,DIAGEO NORTH AMERICA INC,2889,Buchanans Deluxe 12Yr Scotch,23.07,31.99,750.0,14260,328978.2,13468.0,432258.32,78540.69,10606.02,257032.07,103280.12,23.893147967631943,0.9444600280504909,1.3139421396311366
3960,DIAGEO NORTH AMERICA INC,3549,Ketel One Vodka,17.82,26.99,750.0,18322,326498.04,16532.0,407030.68,212090.72,13020.04,257032.07,80532.64000000001,19.78539799506023,0.902303242004148,1.2466558145341393
17035,PERNOD RICARD USA,857,Kahlua,16.17,21.99,1000.0,20165,326068.05,19674.0,462932.26,199801.36,20657.7,123780.22,136864.21000000002,29.564630038960782,0.9756508802380363,1.419741247264183
3960,DIAGEO NORTH AMERICA INC,8506,Myers Original Dark Rum,21.42,29.99,1750.0,15187,325305.54000000004,14633.0,449036.67,198940.7,26889.579999999998,257032.07,123731.12999999995,27.554794132960218,0.9635214328043722,1.3803535900433788
4425,MARTIGNETTI COMPANIES,14672,Duckhorn Decoy Cab Svgn,11.61,21.99,750.0,27814,322920.54,27729.0,508256.95,143395.56,3105.32,144929.24,185336.41000000003,36.46510096910628,0.9969439850435032,1.573938127317637
4425,MARTIGNETTI COMPANIES,6579,J Lohr Riverstone Chard,5.8,8.99,750.0,54960,318768.0,56157.0,605967.38,121728.33,6301.71,144929.24,287199.38,47.395188170029876,1.0217794759825327,1.90096678462079
3252,E & J GALLO WINERY,2164,New Amsterdam Gin,12.14,16.99,1750.0,26071,316501.94,24495.0,431674.05,208640.77,45007.59,61966.91,115172.10999999999,26.680341336246638,0.939549691227801,1.363890692107606
2000,SOUTHERN WINE & SPIRITS NE,27854,F Coppola Black Label Claret,10.2,14.99,750.0,30869,314863.8,30768.0,443192.12,129556.42,3445.7200000000003,19016.59,128328.32,28.955460670194228,0.9967281091062231,1.407567716580947
8112,MOET HENNESSY USA INC,3682,Belvedere Vodka,16.66,22.99,750.0,18848,314007.68,17869.0,413944.31,199630.15999999997,14073.02,48347.26,99936.63,24.142530187212866,0.9480581494057725,1.3182617380568526
9552,M S WALKER INC,7878,Allens Coffee Brandy,9.99,15.99,1750.0,31200,311688.0,31160.0,471064.4,117338.98,57256.32,55551.82,159376.40000000002,33.833250825152575,0.9987179487179487,1.5113331279997948
2561,EDRINGTON AMERICAS,1634,The Famous Grouse,20.73,29.99,1750.0,15031,311592.63,14614.0,444949.86,224519.44999999998,26854.42,9654.5,133357.22999999998,29.971293844209768,0.9722573348413279,1.4279858288047442
12546,JIM BEAM BRANDS COMPANY,3444,Hornitos Plata Tequila,29.13,39.99,1750.0,10636,309826.68,10362.0,375689.38,242129.64,19042.86,123880.97,65862.70000000001,17.531158320205915,0.9742384355020685,1.212579174911599
17035,PERNOD RICARD USA,2426,The Glenlivet 15Yr FrenchOak,41.59,51.99,750.0,7445,309637.55,7445.0,413475.55,252067.74000000002,5866.5,123780.22,103838.0,25.113455922605336,1.0,1.3353533833348055
1392,CONSTELLATION BRANDS INC,32915,Kim Crawford Svgn Bl Marlbro,9.99,14.99,750.0,30842,308111.58,30869.0,472099.31,126472.2,3459.25,79528.99,163987.72999999998,34.735854623468946,1.0008754296089748,1.5322348806234416
4425,MARTIGNETTI COMPANIES,35412,Yellow Tail Chard Ausl,5.97,9.99,1500.0,51294,306225.18,50797.0,491916.08999999997,117789.59999999999,11409.35,144929.24,185690.90999999997,37.74849283746746,0.9903107575934808,1.6063868098632514
3960,DIAGEO NORTH AMERICA INC,3840,Smirnoff Raspberry Vodka,14.39,22.99,1750.0,21076,303283.64,21167.0,438524.32999999996,224450.24999999997,38894.1,257032.07,135240.68999999994,30.8399513431786,1.0043177073448473,1.4459214812905832
9552,M S WALKER INC,3769,Jenkins Vodka,7.02,9.49,1750.0,42549,298693.98,42105.0,394134.45,134715.91,77358.39,55551.82,95440.47000000003,24.215206257661574,0.9895649721497568,1.3195259241582307
8673,STE MICHELLE WINE ESTATES,8815,Ch Ste Michelle Chard Colmbi,6.07,8.99,750.0,48853,296537.71,48587.0,431702.35,97686.77,5449.72,15919.7,135164.63999999996,31.30968362808309,0.9945550938529876,1.4558092797034143
3960,DIAGEO NORTH AMERICA INC,3879,Smirnoff 80 Proof Traveler,7.91,12.99,750.0,37344,295391.04,36604.0,427609.96,187268.26,28815.44,257032.07,132218.92000000004,30.92044909337473,0.9801842330762639,1.4476063999774673
12546,JIM BEAM BRANDS COMPANY,1375,Jim Beam,11.5,14.49,750.0,25183,289604.5,26121.0,402621.29,203013.36,20569.55,123880.97,113016.78999999998,28.070246856543523,1.0372473494023746,1.3902452827908405
8892,TRINCHERO FAMILY ESTATES,41034,Menage a Trois Red,5.26,8.99,750.0,54738,287921.88,54744.0,509372.48,132593.95,6135.29,11595.97,221450.59999999998,43.475179499292935,1.0001096130658775,1.7691343221293219
1128,BROWN-FORMAN CORP,1545,Gentleman Jack,19.42,29.99,750.0,14785,287124.7,14501.0,423808.99,253424.58,11423.39,68601.68,136684.28999999998,32.25138994809902,0.9807913425769361,1.4760450424501967
480,BACARDI USA INC,2665,Dewars White Label,15.38,19.99,750.0,18574,285668.12,19088.0,400461.12,215262.61,15034.06,89286.27,114793.0,28.665204751961937,1.0276730914181114,1.4018404293765787
1128,BROWN-FORMAN CORP,1770,Jack Daniels Tennessee Fire,26.42,38.99,1750.0,10746,283909.32,10128.0,389506.72000000003,233847.24000000002,18613.13,68601.68,105597.40000000002,27.11054638543849,0.9424902289223898,1.3719405900447368
4425,MARTIGNETTI COMPANIES,6595,Bogle Merlot,4.48,6.95,750.0,63188,283082.24,62368.0,502198.46,109537.96,6997.39,144929.24,219116.22000000003,43.63140022372829,0.9870228524403367,1.7740373256902306
1392,CONSTELLATION BRANDS INC,35472,R M Woodbridge Pnt Grigio,5.88,8.99,1500.0,47207,277577.16,46764.0,469543.36,127217.47,10501.0,79528.99,191966.2,40.883593796321605,0.9906157985044591,1.6915777940807524
8004,SAZERAC CO INC,5105,Dr McGillicuddy's Mentholmnt,14.81,25.99,1750.0,18007,266683.67,17355.0,390990.44999999995,199774.49,31890.829999999998,50293.62,124306.77999999997,31.79279186998045,0.9637918587216082,1.4661207039786124
8004,SAZERAC CO INC,5153,Fireball Cinn Whisky Trav,10.44,15.99,750.0,25499,266209.56,25465.0,381031.35,176397.61000000002,20051.86,50293.62,114821.78999999998,30.134473187048776,0.9986666143770344,1.431321061497566
3960,DIAGEO NORTH AMERICA INC,4368,Capt Morgan Private Stock,23.91,32.99,1750.0,11035,263846.85000000003,11114.0,379652.86,234036.58000000002,20425.75,257032.07,115806.00999999995,30.503131202541173,1.0071590394200272,1.4389137486386514
3960,DIAGEO NORTH AMERICA INC,3488,Tanqueray,15.62,23.99,750.0,16740,261478.8,16745.0,387588.55,216983.09,13188.29,257032.07,126109.75,32.53701637986984,1.0002986857825567,1.4822943580894512
3960,DIAGEO NORTH AMERICA INC,8111,Smirnoff 80 Proof,0.77,0.99,50.0,337660,259998.2,334939.0,331589.61,21424.59,17579.29,257032.07,71591.40999999997,21.590365874250395,0.9919415980572173,1.2753534832164222
6213,MHW LTD,5921,RumChata Liqueur,14.81,21.99,750.0,17419,257975.38999999998,17317.0,363394.82999999996,188150.97999999998,13638.27,9621.58,105419.43999999997,29.009614693747842,0.9941443251621792,1.4086414599470127
1392,CONSTELLATION BRANDS INC,40096,Black Box Cab Svgn,10.52,16.99,3000.0,24452,257235.04,24253.0,443383.47,199192.94999999998,10913.85,79528.99,186148.42999999996,41.98361973214743,0.9918616064125634,1.723651140217911
17035,PERNOD RICARD USA,2756,Jameson Caskmates,22.89,29.99,750.0,11220,256825.8,10632.0,316023.68,194946.5,8376.85,123780.22,59197.880000000005,18.732102606994516,0.9475935828877006,1.2304981820362284
9165,ULTRA BEVERAGE COMPANY LLP,15094,Butter Chard,9.08,14.99,750.0,28274,256727.91999999998,25366.0,368418.66,107099.35,2840.4100000000003,68054.7,111690.73999999999,30.316254882420996,0.8971493244677089,1.435054901702939
8112,MOET HENNESSY USA INC,8612,Grand Marnier,45.79,67.99,1750.0,5583,255645.57,5516.0,351316.83999999997,244095.86,10139.19,48347.26,95671.26999999996,27.23219017909872,0.9879992835393158,1.3742340225179728
9815,WINE GROUP INC,6349,Glen Ellen Chard RSV,4.63,6.99,1500.0,55151,255349.13,54842.0,383345.58,101103.36,12318.42,27100.41,127996.45000000001,33.38931154495117,0.9943972004134105,1.5012605682267255
12546,JIM BEAM BRANDS COMPANY,3351,Pinnacle Whipped Vodka,13.27,16.99,1750.0,19227,255142.29,18722.0,314369.77999999997,174230.34999999998,34401.58,123880.97,59227.48999999996,18.840071078078804,0.9737348520309981,1.2321351352611907
3664,WILLIAM GRANT & SONS INC,8021,Glenfiddich Special Rsv 12,31.49,39.99,750.0,8081,254470.69,6976.0,305773.24,207326.89,5497.84,30234.420000000002,51302.54999999999,16.777972460899456,0.8632594975869323,1.2016049471159134
9165,ULTRA BEVERAGE COMPANY LLP,3788,Patron Silver Tequila,19.99,27.99,375.0,12664,253153.36,12119.0,332234.81,198765.83,4756.57,68054.7,79081.45000000001,23.802879054124404,0.956964624131396,1.3123855436878262
11567,CAMPARI AMERICA,8107,Wild Turkey 101,26.71,36.99,1750.0,9472,252997.12,9109.0,323428.91000000003,210310.83000000002,16742.88,20964.81,70431.79000000004,21.77659071973499,0.9616765202702703,1.2783896907601162
8112,MOET HENNESSY USA INC,2692,Glenmorangie 10 Yr Scotch,26.31,41.99,750.0,9588,252260.28,9337.0,334079.63,208416.15000000002,7356.72,48347.26,81819.35,24.490972406788167,0.9738214434710054,1.3243449583105196
1128,BROWN-FORMAN CORP,1237,Jack Daniels Single Barrel,33.83,44.99,750.0,7418,250950.94,6658.0,303998.42,179485.9,5246.55,68601.68,53047.47999999998,17.449919641029705,0.8975465084928552,1.2113858589252544
480,BACARDI USA INC,3851,Grey Goose Vodka,12.02,15.99,375.0,20841,250508.82,20370.0,303207.3,131327.43,8002.79,89286.27,52698.47999999998,17.38034671328823,0.9774003166834605,1.210365766762224
3664,WILLIAM GRANT & SONS INC,8480,Clan MacGregor,11.19,14.99,1750.0,22379,250421.01,21500.0,329242.0,131701.0,39505.409999999996,30234.420000000002,78820.98999999999,23.940138256965998,0.9607221055453774,1.3147539018391468
17035,PERNOD RICARD USA,2645,Chivas Regal,21.89,31.99,750.0,11427,250137.03,10418.0,325119.82,188947.77,8208.39,123780.22,74982.79000000001,23.06312485040131,0.9117003587993349,1.299766851793195
3089,SIDNEY FRANK IMPORTING CO,812,Jagermeister Liqueur,17.03,22.99,1000.0,14663,249710.89,14479.0,313344.20999999996,150325.84,15202.95,8549.55,63633.31999999995,20.307801443020107,0.9874514083066221,1.2548279732613983
1392,CONSTELLATION BRANDS INC,40097,Black Box Chard,10.59,16.99,3000.0,23567,249574.53,23511.0,426705.89,183298.41,10579.95,79528.99,177131.36000000002,41.51134637490006,0.9976237959859126,1.7097333209442487
9552,M S WALKER INC,40425,Mionetto Prosecco Brut,6.42,13.99,750.0,38456,246887.52,37020.0,451247.84,112547.09,4149.3,55551.82,204360.32000000004,45.28782231954839,0.9626586228416892,1.8277466596934508
12546,JIM BEAM BRANDS COMPANY,3696,Gilbeys Vodka,7.6,10.49,1750.0,32485,246886.0,32157.0,341285.93,141623.07,59081.19,123880.97,94399.93,27.660070838548776,0.9899030321686932,1.382362426383027
8112,MOET HENNESSY USA INC,821,Grand Marnier,27.99,38.99,1000.0,8781,245780.19,8616.0,331221.84,188002.23,9046.800000000001,48347.26,85441.65000000002,25.795898603787727,0.9812094294499487,1.3476344045465993
12546,JIM BEAM BRANDS COMPANY,2788,Laphroaig 10 Yr Single Malt,31.24,44.99,750.0,7861,245577.63999999998,7748.0,346877.52,221250.89,6104.9800000000005,123880.97,101299.88000000003,29.203356850567896,0.9856252385192723,1.4124963494233433
1128,BROWN-FORMAN CORP,171,Gentleman Jack,36.76,49.99,1750.0,6664,244968.64,6590.0,338434.10000000003,236839.04,12113.66,68601.68,93465.46000000002,27.61703386272247,0.9888955582232893,1.3815405106547516
480,BACARDI USA INC,3436,Bombay Dry Gin,18.79,26.99,1750.0,12950,243330.5,12094.0,312799.06,182038.84,22225.65,89286.27,69468.56,22.20868566548761,0.9338996138996138,1.2854905570818291
4425,MARTIGNETTI COMPANIES,39335,Phillips Seven Deadly Znfdl,8.75,14.99,750.0,27503,240651.25,25987.0,362244.09,128359.86,2906.53,144929.24,121592.84000000003,33.56654900843241,0.9448787405010363,1.5052657736039186
12546,JIM BEAM BRANDS COMPANY,4678,Courvoisier VS Cognac,16.78,24.99,750.0,14303,240004.34000000003,14254.0,329579.45999999996,163977.28999999998,11227.39,123880.97,89575.11999999994,27.178611191364883,0.9965741452842061,1.3732229175522406
4425,MARTIGNETTI COMPANIES,32826,Rombauer Carneros Chard,22.41,34.99,750.0,10641,238464.81,10274.0,348353.42,127288.02,1147.88,144929.24,109888.60999999999,31.545150324632953,0.9655107602668922,1.4608168811154987
3960,DIAGEO NORTH AMERICA INC,2748,Johnnie Walker Blue Label,240.59,319.99,1750.0,991,238424.69,964.0,307040.36,225202.97,1772.1200000000001,257032.07,68615.66999999998,22.347443183039513,0.9727547931382442,1.2877876028694846
1128,BROWN-FORMAN CORP,8526,Chambord Royale de France,20.43,27.99,750.0,11634,237682.62,12449.0,355263.51,221828.38999999998,9806.76,68601.68,117580.89000000001,33.096810308494675,1.0700532920749528,1.4946970460019333
8112,MOET HENNESSY USA INC,115,Belvedere Vodka,21.37,27.99,1000.0,11119,237613.03,10255.0,287037.45,136171.35,10767.75,48347.26,49424.42000000001,17.218805420686397,0.9222951704289954,1.2080038287462602
3960,DIAGEO NORTH AMERICA INC,4734,Capt Morgan Cannon Blast,11.9,16.99,750.0,19847,236179.30000000002,18637.0,280600.63,138684.0,14677.03,257032.07,44421.32999999999,15.830801947950004,0.9390336070942712,1.1880830792537702
1392,CONSTELLATION BRANDS INC,8498,R M Woodbridge Svgn Bl Cal,5.84,8.99,1500.0,40293,235311.12,39910.0,402153.9,124011.33,8958.210000000001,79528.99,166842.78000000003,41.48729628134901,0.9904946268582632,1.7090305804502568
