InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
22_SHARNWICK_2015,22,2015,Jack Daniels Tennessee Honey,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,18.1,36,651.6,1
69_MOUNTMEND_2760,69,2760,Jack Daniels Tennessee Honey,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,28.02,65,1821.3,1
22_SHARNWICK_2062,22,2062,Woodford Reserve Bourbon,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,44.11,3,132.33,1
5_SUTTON_5298,5,5298,Southern Comfort 100 Proof,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,12.77,12,153.24,1
23_ARBINGTON_1323,23,1323,Early Times,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,13.59,6,81.54,1
52_GRAYCOTT_1545,52,1545,Gentleman Jack,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,19.42,12,233.04,1
34_PITMERDEN_2015,34,2015,Jack Daniels Tennessee Honey,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,18.1,7,126.7,1
54_GUTHRAM_1220,54,1220,Woodford Reserve Bourbon,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,21.89,12,262.68,1
9_BLACKPOOL_1465,9,1465,Woodford Rsv Bourbon,375mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,11.02,1,11.02,1
66_EANVERNESS_1220,66,1220,Woodford Reserve Bourbon,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,21.89,3,65.67,1
67_EANVERNESS_44712,67,44712,Sonoma-Cutrer Chard Sonoma,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,13.79,12,165.48,2
52_GRAYCOTT_1867,52,1867,Jack Daniels Tennessee Honey,50mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,2.15,10,21.5,1
30_CULCHETH_1770,30,1770,Jack Daniels Tennessee Fire,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,26.42,18,475.56,1
18_FURNESS_171,18,171,Gentleman Jack,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,36.76,6,220.56,1
1_HARDERSFIELD_2518,1,2518,Woodford Reserve Double Oak,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,36.49,6,218.94,1
66_EANVERNESS_16828,66,16828,Korbel Organic Brut,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,8.66,15,129.9,2
5_SUTTON_2148,5,2148,Canadian Mist Traveler,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,5.96,10,59.6,1
34_PITMERDEN_1867,34,1867,Jack Daniels Tennessee Honey,50mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,2.15,117,251.55,1
78_EASTHAVEN_2143,78,2143,Canadian Mist,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,10.07,4,40.28,1
54_GUTHRAM_5299,54,5299,Southern Comfort,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,15.26,12,183.12,1
67_EANVERNESS_1233,67,1233,Jack Daniels No 7 Black,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,26.27,12,315.24,1
50_MOUNTMEND_8725,50,8725,Chambord Royale de France,375mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,11.84,11,130.24,1
76_DONCASTER_3947,76,3947,Herradura Anejo Tequila,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,34.84,5,174.2,1
66_EANVERNESS_1233,66,1233,Jack Daniels No 7 Black,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,26.27,1,26.27,1
78_EASTHAVEN_1295,78,1295,Jack Daniels No 7 Black,100mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,2.89,48,138.72,1
50_MOUNTMEND_6195,50,6195,Korbel Brut,1.5L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,19.04,6,114.24,2
67_EANVERNESS_3614,67,3614,Finlandia Vodka,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,15.99,6,95.94,1
1_HARDERSFIELD_8910,1,8910,Finlandia Vodka,50mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,0.77,107,82.39,1
7_STANMORE_1789,7,1789,Jack Daniels Tennesse Fire,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,17.16,48,823.68,1
78_EASTHAVEN_2015,78,2015,Jack Daniels Tennessee Honey,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,18.1,24,434.4,1
30_CULCHETH_2015,30,2015,Jack Daniels Tennessee Honey,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,18.1,36,651.6,1
30_CULCHETH_171,30,171,Gentleman Jack,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,36.76,5,183.8,1
18_FURNESS_8288,18,8288,Korbel Brut,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,7.94,15,119.1,2
22_SHARNWICK_1323,22,1323,Early Times,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,13.59,2,27.18,1
23_ARBINGTON_44712,23,44712,Sonoma-Cutrer Chard Sonoma,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,13.79,54,744.66,2
22_SHARNWICK_8526,22,8526,Chambord Royale de France,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,20.43,12,245.16,1
1_HARDERSFIELD_1545,1,1545,Gentleman Jack,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,19.42,12,233.04,1
34_PITMERDEN_12227,34,12227,Korbel Sweet Rose,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,8.44,13,109.72,2
15_WANBORNE_1789,15,1789,Jack Daniels Tennesse Fire,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,17.16,11,188.76,1
1_HARDERSFIELD_8200,1,8200,Chambord Liqueur de France,50mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,2.18,62,135.16,1
7_STANMORE_2015,7,2015,Jack Daniels Tennessee Honey,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,18.1,46,832.6,1
38_GOULCREST_1232,38,1232,Jack Daniels No 7 Black,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,15.93,59,939.87,1
38_GOULCREST_8910,38,8910,Finlandia Vodka,50mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,0.77,110,84.7,1
66_EANVERNESS_2143,66,2143,Canadian Mist,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,10.07,6,60.42,1
76_DONCASTER_1231,76,1231,Jack Daniels No 7 Black,375mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,9.48,23,218.04,1
50_MOUNTMEND_8342,50,8342,Korbel X Dry,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,8.21,15,123.15,2
50_MOUNTMEND_4767,50,4767,El Jimador Reposado Tequila,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,19.28,6,115.68,1
37_PAETHSMOUTH_1233,37,1233,Jack Daniels No 7 Black,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,26.27,5,131.35,1
76_DONCASTER_2760,76,2760,Jack Daniels Tennessee Honey,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,28.02,5,140.1,1
7_STANMORE_26949,7,26949,Sonoma-Cutrer Chard RRV,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,15.53,12,186.36,2
76_DONCASTER_2062,76,2062,Woodford Reserve Bourbon,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,44.11,9,396.99,1
7_STANMORE_1233,7,1233,Jack Daniels No 7 Black,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,26.27,52,1366.04,1
30_CULCHETH_5298,30,5298,Southern Comfort 100 Proof,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,12.77,12,153.24,1
16_LUNDY_2143,16,2143,Canadian Mist,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-03,2024-01-09,2024-02-19,10.07,28,281.96,1
30_CULCHETH_2760,30,2760,Jack Daniels Tennessee Honey,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,28.02,36,1008.72,1
69_MOUNTMEND_5197,69,5197,Southern Comfort,375mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,5.75,22,126.5,1
1_HARDERSFIELD_1789,1,1789,Jack Daniels Tennesse Fire,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,17.16,36,617.76,1
34_PITMERDEN_8342,34,8342,Korbel X Dry,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,8.21,15,123.15,2
38_GOULCREST_44712,38,44712,Sonoma-Cutrer Chard Sonoma,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,13.79,132,1820.28,2
1_HARDERSFIELD_1323,1,1323,Early Times,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,13.59,6,81.54,1
66_EANVERNESS_1295,66,1295,Jack Daniels No 7 Black,100mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,2.89,44,127.16,1
76_DONCASTER_3314,76,3314,El Jimador Blanco Tequila,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,19.28,6,115.68,1
16_LUNDY_1789,16,1789,Jack Daniels Tennesse Fire,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-03,2024-01-09,2024-02-19,17.16,24,411.84,1
38_GOULCREST_63,38,63,Herradura Reposado Tequila,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,30.46,6,182.76,1
69_MOUNTMEND_1545,69,1545,Gentleman Jack,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,19.42,9,174.78,1
50_MOUNTMEND_1545,50,1545,Gentleman Jack,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,19.42,23,446.66,1
16_LUNDY_2015,16,2015,Jack Daniels Tennessee Honey,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-03,2024-01-09,2024-02-19,18.1,24,434.4,1
38_GOULCREST_1595,38,1595,Gentleman Jack,375mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,10.93,12,131.16,1
1_HARDERSFIELD_5299,1,5299,Southern Comfort,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,15.26,18,274.68,1
1_HARDERSFIELD_2062,1,2062,Woodford Reserve Bourbon,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,44.11,3,132.33,1
54_GUTHRAM_27138,54,27138,Korbel Brut,187mL 4 Pk,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,10.8,6,64.8,2
50_MOUNTMEND_2015,50,2015,Jack Daniels Tennessee Honey,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,18.1,10,181.0,1
38_GOULCREST_2062,38,2062,Woodford Reserve Bourbon,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,44.11,3,132.33,1
69_MOUNTMEND_6481,69,6481,Korbel Natural,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,10.13,15,151.95,2
69_MOUNTMEND_1220,69,1220,Woodford Reserve Bourbon,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,21.89,10,218.9,1
5_SUTTON_1233,5,1233,Jack Daniels No 7 Black,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,26.27,12,315.24,1
78_EASTHAVEN_1233,78,1233,Jack Daniels No 7 Black,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,26.27,12,315.24,1
76_DONCASTER_1233,76,1233,Jack Daniels No 7 Black,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,26.27,77,2022.79,1
30_CULCHETH_1789,30,1789,Jack Daniels Tennesse Fire,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,17.16,36,617.76,1
69_MOUNTMEND_44712,69,44712,Sonoma-Cutrer Chard Sonoma,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,13.79,48,661.92,2
7_STANMORE_1232,7,1232,Jack Daniels No 7 Black,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,15.93,47,748.71,1
1_HARDERSFIELD_811,1,811,Jack Daniels No 7 Black,Liter,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,19.84,13,257.92,1
47_PELLA'S WISH_8725,47,8725,Chambord Royale de France,375mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,11.84,12,142.08,1
38_GOULCREST_811,38,811,Jack Daniels No 7 Black,Liter,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,19.84,23,456.32,1
7_STANMORE_2760,7,2760,Jack Daniels Tennessee Honey,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,28.02,36,1008.72,1
34_PITMERDEN_2760,34,2760,Jack Daniels Tennessee Honey,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,28.02,3,84.06,1
34_PITMERDEN_3614,34,3614,Finlandia Vodka,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,15.99,5,79.95,1
5_SUTTON_1770,5,1770,Jack Daniels Tennessee Fire,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,26.42,6,158.52,1
76_DONCASTER_5298,76,5298,Southern Comfort 100 Proof,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,12.77,11,140.47,1
38_GOULCREST_1220,38,1220,Woodford Reserve Bourbon,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,21.89,7,153.23,1
15_WANBORNE_811,15,811,Jack Daniels No 7 Black,Liter,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,19.84,12,238.08,1
5_SUTTON_3614,5,3614,Finlandia Vodka,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,15.99,6,95.94,1
76_DONCASTER_1770,76,1770,Jack Daniels Tennessee Fire,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,26.42,6,158.52,1
38_GOULCREST_3314,38,3314,El Jimador Blanco Tequila,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,19.28,6,115.68,1
30_CULCHETH_8288,30,8288,Korbel Brut,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,7.94,59,468.46,2
22_SHARNWICK_2760,22,2760,Jack Daniels Tennessee Honey,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,28.02,23,644.46,1
7_STANMORE_5299,7,5299,Southern Comfort,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,15.26,6,91.56,1
7_STANMORE_811,7,811,Jack Daniels No 7 Black,Liter,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,19.84,11,218.24,1
67_EANVERNESS_1465,67,1465,Woodford Rsv Bourbon,375mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,11.02,9,99.18,1
50_MOUNTMEND_3314,50,3314,El Jimador Blanco Tequila,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,19.28,6,115.68,1
34_PITMERDEN_811,34,811,Jack Daniels No 7 Black,Liter,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,19.84,16,317.44,1
47_PELLA'S WISH_5270,47,5270,Southern Comfort,50mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,1.55,5,7.75,1
76_DONCASTER_5297,76,5297,Southern Comfort,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,10.76,12,129.12,1
76_DONCASTER_5299,76,5299,Southern Comfort,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,15.26,10,152.6,1
23_ARBINGTON_8526,23,8526,Chambord Royale de France,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,20.43,12,245.16,1
16_LUNDY_44712,16,44712,Sonoma-Cutrer Chard Sonoma,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-03,2024-01-09,2024-02-19,13.79,36,496.44,2
67_EANVERNESS_2143,67,2143,Canadian Mist,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,10.07,18,181.26,1
1_HARDERSFIELD_13278,1,13278,Sonoma-Cutrer Pnt Nr,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,19.86,6,119.16,2
38_GOULCREST_6481,38,6481,Korbel Natural,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,10.13,15,151.95,2
52_GRAYCOTT_2518,52,2518,Woodford Reserve Double Oak,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,36.49,6,218.94,1
26_KNIFE'S EDGE_1232,26,1232,Jack Daniels No 7 Black,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-03,2024-01-09,2024-02-19,15.93,1,15.93,1
18_FURNESS_1220,18,1220,Woodford Reserve Bourbon,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,21.89,5,109.45,1
15_WANBORNE_1232,15,1232,Jack Daniels No 7 Black,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,15.93,35,557.55,1
50_MOUNTMEND_15314,50,15314,Korbel Sweet Cuvee,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,8.96,15,134.4,2
1_HARDERSFIELD_16828,1,16828,Korbel Organic Brut,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,8.66,8,69.28,2
69_MOUNTMEND_1323,69,1323,Early Times,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,13.59,6,81.54,1
69_MOUNTMEND_2062,69,2062,Woodford Reserve Bourbon,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,44.11,3,132.33,1
67_EANVERNESS_1789,67,1789,Jack Daniels Tennesse Fire,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,17.16,11,188.76,1
22_SHARNWICK_1595,22,1595,Gentleman Jack,375mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,10.93,12,131.16,1
1_HARDERSFIELD_1465,1,1465,Woodford Rsv Bourbon,375mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,11.02,11,121.22,1
38_GOULCREST_2130,38,2130,Bully Boy American Whiskey,750mL,1189,BULLY BOY DISTILLERS       ,8171,2023-12-24,2024-01-01,2024-01-09,2024-02-04,22.05,6,132.3,1
38_GOULCREST_2580,38,2580,Barr Hill Gin,750mL,1273,CALEDONIA SPIRITS INC      ,8172,2023-12-24,2024-01-01,2024-01-06,2024-02-15,29.36,5,146.8,1
1_HARDERSFIELD_2942,1,2942,Glen Grant 10 Yr Single Malt,750mL,11567,CAMPARI AMERICA            ,8151,2023-12-23,2024-01-01,2024-01-06,2024-02-20,27.12,6,162.72,1
30_CULCHETH_5128,30,5128,Carolans Irish Cream,750mL,11567,CAMPARI AMERICA            ,8151,2023-12-23,2024-01-01,2024-01-06,2024-02-20,8.98,11,98.78,1
50_MOUNTMEND_4787,50,4787,Appleton Special Gold Rum,1.75L,11567,CAMPARI AMERICA            ,8151,2023-12-23,2024-01-02,2024-01-06,2024-02-20,15.03,5,75.15,1
1_HARDERSFIELD_3172,1,3172,Skyy Infusions Blood Orange,750mL,11567,CAMPARI AMERICA            ,8151,2023-12-23,2024-01-01,2024-01-06,2024-02-20,10.31,12,123.72,1
7_STANMORE_8258,7,8258,Campari,750mL,11567,CAMPARI AMERICA            ,8151,2023-12-23,2024-01-02,2024-01-06,2024-02-20,21.05,10,210.5,1
16_LUNDY_8387,16,8387,Wild Turkey 101,750mL,11567,CAMPARI AMERICA            ,8151,2023-12-23,2024-01-03,2024-01-06,2024-02-20,17.45,12,209.4,1
15_WANBORNE_8258,15,8258,Campari,750mL,11567,CAMPARI AMERICA            ,8151,2023-12-23,2024-01-01,2024-01-06,2024-02-20,21.05,12,252.6,1
16_LUNDY_408,16,408,Wild Turkey American Honey,750mL,11567,CAMPARI AMERICA            ,8151,2023-12-23,2024-01-03,2024-01-06,2024-02-20,12.97,12,155.64,1
15_WANBORNE_8408,15,8408,Wild Turkey American Honey,1.75L,11567,CAMPARI AMERICA            ,8151,2023-12-23,2024-01-01,2024-01-06,2024-02-20,22.21,6,133.26,1
50_MOUNTMEND_8258,50,8258,Campari,750mL,11567,CAMPARI AMERICA            ,8151,2023-12-23,2024-01-02,2024-01-06,2024-02-20,21.05,10,210.5,1
7_STANMORE_7750,7,7750,Cynar Liqueur,Liter,11567,CAMPARI AMERICA            ,8151,2023-12-23,2024-01-02,2024-01-06,2024-02-20,22.21,3,66.63,1
38_GOULCREST_3834,38,3834,Skyy Vodka,750mL,11567,CAMPARI AMERICA            ,8151,2023-12-23,2024-01-01,2024-01-06,2024-02-20,10.23,11,112.53,1
1_HARDERSFIELD_8462,1,8462,Frangelico Hazelnut Liqueur,750mL,11567,CAMPARI AMERICA            ,8151,2023-12-23,2024-01-01,2024-01-06,2024-02-20,15.82,12,189.84,1
38_GOULCREST_3826,38,3826,Skyy Vodka,1.75L,11567,CAMPARI AMERICA            ,8151,2023-12-23,2024-01-01,2024-01-06,2024-02-20,15.74,33,519.42,1
66_EANVERNESS_2942,66,2942,Glen Grant 10 Yr Single Malt,750mL,11567,CAMPARI AMERICA            ,8151,2023-12-23,2024-01-01,2024-01-06,2024-02-20,27.12,6,162.72,1
69_MOUNTMEND_3794,69,3794,Cabo Wabo Reposado Tequila,750mL,11567,CAMPARI AMERICA            ,8151,2023-12-23,2024-01-02,2024-01-06,2024-02-20,27.77,6,166.62,1
76_DONCASTER_3794,76,3794,Cabo Wabo Reposado Tequila,750mL,11567,CAMPARI AMERICA            ,8151,2023-12-23,2024-01-02,2024-01-06,2024-02-20,27.77,6,166.62,1
67_EANVERNESS_376,67,376,Aperol Liqueur,750mL,11567,CAMPARI AMERICA            ,8151,2023-12-23,2024-01-02,2024-01-06,2024-02-20,18.97,6,113.82,1
54_GUTHRAM_5142,54,5142,Carolans Irish Cream,1.75L,11567,CAMPARI AMERICA            ,8151,2023-12-23,2024-01-02,2024-01-06,2024-02-20,17.45,6,104.7,1
1_HARDERSFIELD_3834,1,3834,Skyy Vodka,750mL,11567,CAMPARI AMERICA            ,8151,2023-12-23,2024-01-01,2024-01-06,2024-02-20,10.23,20,204.6,1
1_HARDERSFIELD_3282,1,3282,Skyy Watermelon Fresca Vodka,50mL,11567,CAMPARI AMERICA            ,8151,2023-12-23,2024-01-01,2024-01-06,2024-02-20,0.79,76,60.04,1
50_MOUNTMEND_3794,50,3794,Cabo Wabo Reposado Tequila,750mL,11567,CAMPARI AMERICA            ,8151,2023-12-23,2024-01-02,2024-01-06,2024-02-20,27.77,5,138.85,1
